user_id	commet-number	song-id
357853159	11	['514206889', '514206908', '514206908', '514206908', '412268266', '412268266', '28838031', '28232218', '135172', '135280', '110868']
343799149	17	['31544509', '143229', '143229', '192026', '493449865', '30432219', '5231602', '313284', '81943', '27090713', '27090713', '27090728', '27090713', '187286', '110868', '188337', '188469']
1325417099	10	['550058871', '515501363', '497364935', '480243094', '28830339', '28830344', '28830335', '560052446', '458606361', '29143147']
332674395	24	['206839', '421563881', '421563880', '421423968', '421423972', '64557', '64557', '208895', '27867361', '27867361', '27867361', '170309', '192026', '194135', '294797', '310266', '310266', '310266', '310266', '310266', '310266', '379984', '392611', '396671']
104382222	21	['206839', '27580818', '207356', '103208', '103296', '262733', '262733', '147789', '147789', '147789', '409060437', '28283599', '298711', '298729', '298735', '298737', '298739', '25694540', '25729442', '25729447', '385385']
1395748119	12	['525238380', '168008', '526099069', '526099069', '524150269', '524152261', '26420191', '418602342', '26420189', '26420188', '26420191', '26420192']
137677906	20	['26344081', '26344081', '26344081', '865849457', '33715938', '33715938', '33715938', '138785', '4873000', '526099069', '541499314', '526093106', '526099069', '526116065', '526081112', '464188448', '418602342', '26420186', '480768070', '25639142']
1353077626	14	['531083417', '30706330', '101112', '233703', '233719', '31426061', '31426061', '31426061', '526099069', '526099069', '418602342', '482644004', '481538735', '28931090']
249705776	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
2936766	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
494577175	15	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849614']
259004428	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
315639603	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
633495237	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
364185652	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
380939663	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
118759624	18	['469508217', '469508217', '469508217', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29809448']
263535203	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
122490993	17	['29849588', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849588', '35957387']
614466342	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
645110705	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
1322550803	15	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '572572752']
435688772	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
400147356	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
1400317113	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
443268180	15	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29809423']
1316520370	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
272799579	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
554635189	14	['29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233', '29849233']
335884479	14	['87699', '87699', '87699', '87699', '87699', '87699', '87699', '87699', '87699', '87699', '29209608', '29209602', '29209608', '29209608']
265319103	15	['67825', '67825', '26608736', '26608736', '26608736', '29843500', '26830836', '29209608', '29209608', '29209608', '33715405', '33715405', '33715405', '33715405', '33715405']
94646800	25	['26115921', '26115921', '116407', '116407', '116919', '279347', '150465', '150531', '150537', '150639', '150465', '157381', '157384', '29209608', '29209608', '169103', '169127', '150537', '150555', '150537', '150537', '29209608', '5257149', '294117', '5257149']
350510939	19	['252950', '332009', '330911', '332020', '331048', '331044', '331048', '331053', '331059', '331161', '331163', '331175', '331337', '331350', '331357', '332132', '332009', '332020', '330911']
286816617	24	['408522029', '300444', '28160043', '28160046', '33579665', '331048', '331022', '332119', '331634', '331044', '331048', '331053', '331056', '331059', '331071', '331120', '331202', '331208', '331230', '331227', '331340', '332119', '332129', '332135']
30674061	13	['30373879', '348109', '96462', '31260961', '156318', '191261', '370280', '378582', '28587850', '28587850', '385400', '33887508', '387476']
107967443	14	['25640508', '39436912', '223636', '401722037', '228021', '33255513', '402070838', '409941445', '306845', '306845', '315983', '37722025', '37722025', '409302198']
95321199	18	['26344038', '563545137', '156109', '519233459', '159520', '168638', '862099184', '37722025', '37722025', '327826', '862100710', '862102725', '862098722', '862098721', '862102726', '862098723', '862099731', '862100711']
310454117	10	['451520896', '451521843', '5243372', '5243372', '157374', '157374', '37722025', '37722025', '30612311', '30148218']
275478449	10	['26129457', '343011', '522757439', '32450994', '390971', '390967', '443875283', '29422016', '31381577', '31381581']
89836002	165	['5245274', '5245274', '5245274', '5245274', '5245274', '5245274', '5245274', '5245274', '5245274', '5245274', '5245274', '5245274', '5245274', '5245274', '5245274', '5245274', '451334844', '451335932', '451337170', '380755', '347772', '444003811', '5247467', '484495020', '34780406', '34780407', '34780405', '29717008', '29717010', '29717013', '383176', '383176', '29784435', '415086146', '415086148', '415086149', '28529641', '418257366', '29771171', '29771176', '29771175', '29771142', '519219431', '522758326', '355125', '5265321', '487587134', '359531', '359532', '359538', '359360', '359358', '359364', '359365', '473848764', '473849562', '361805', '361804', '361816', '361825', '361820', '361825', '361830', '361843', '361831', '361849', '361857', '361859', '361818', '31835252', '31835257', '363813', '363804', '364342', '364349', '364362', '384410', '368290', '368293', '32450997', '32450994', '367763', '32450997', '367760', '32450995', '367785', '367760', '367792', '367809', '367815', '30780114', '30780114', '469473593', '28348460', '469472754', '28348462', '28348460', '29787188', '29787190', '29787197', '29787192', '29713325', '29769534', '26122975', '354458', '354479', '354461', '26122956', '399406083', '518895807', '399405159', '399405160', '399406086', '399405161', '399405196', '378440', '378442', '378444', '378457', '378461', '378446', '378468', '378464', '378472', '378477', '378484', '378487', '378489', '378492', '378518', '378522', '378530', '464156229', '436046904', '436046906', '28095528', '28095532', '28095527', '28095533', '28095534', '28095529', '39224792', '517877007', '517879542', '507104754', '507106398', '507107867', '38576067', '36616082', '507107867', '27908153', '443875283', '27908153', '27908155', '27908158', '27908157', '29422011', '443876280', '443876281', '29422016', '29422013', '29422017', '29422014', '29422018', '29753486']
252733923	11	['1295940900', '354097', '30039215', '473850057', '361816', '361825', '361825', '361857', '32450997', '32450994', '32450997']
334023709	12	['431096728', '107821', '516657050', '186517', '370623', '370623', '5269861', '5269861', '434550139', '434550139', '434550139', '390611']
337441533	13	['516657050', '167560', '31477896', '28391967', '28391967', '26418515', '26092778', '26092778', '542697116', '370498', '390253', '28739357', '415085736']
16480315	11	['88260', '88440', '26418515', '30031289', '303423', '304258', '304258', '304258', '393643', '26494702', '26494703']
12588045	46	['32083755', '27931817', '27931818', '32063527', '29096784', '351196', '351196', '26508185', '26508185', '412519441', '31546912', '31546916', '28625173', '28625173', '135017', '25731672', '28955262', '167559', '546722115', '169254', '169326', '190087', '190090', '192336', '297748', '297748', '306652', '28665058', '306652', '306652', '370588', '376249', '376249', '376299', '376320', '376299', '409941366', '385400', '386031', '386033', '390604', '390607', '390713', '392131', '392110', '394921']
10360861	19	['28310951', '85460', '26508235', '26508185', '26508235', '26508235', '26508185', '362184', '362184', '25707140', '25707140', '25707140', '155946', '25707140', '192294', '297587', '379949', '390181', '32807842']
360313805	17	['32957827', '416552612', '64141', '551335619', '424477861', '26508185', '35030225', '26508185', '518896880', '29827134', '174080', '30375808', '29850546', '29850546', '300531', '548650149', '548650149']
